CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,Segment
21306.0,1117,1,1053.39,3,1,4,Others
76529.0,1123,1,1604.26,3,1,4,Others
72005.0,1133,1,979.44,3,1,4,Others
93079.0,1134,1,1378.26,3,1,4,Others
92291.0,1165,1,1038.11,3,1,4,Others
71562.0,1168,1,1107.51,3,1,4,Others
14887.0,1175,1,1618.21,3,1,4,Others
88793.0,1195,1,930.1,3,1,4,Others
73451.0,1224,1,1088.37,3,1,4,Others
88466.0,1280,1,1312.67,3,1,4,Others
28553.0,1302,1,1126.87,3,1,4,Others
73995.0,1329,1,965.98,3,1,4,Others
53099.0,1331,1,1022.14,3,1,4,Others
67434.0,1362,1,1121.2,3,1,4,Others
54379.0,1368,1,1269.11,3,1,4,Others
62602.0,1391,1,964.45,3,1,4,Others
58116.0,1392,1,1416.68,3,1,4,Others
69237.0,1428,1,1670.81,3,1,4,Others
11749.0,1454,1,1054.06,3,1,4,Others
29627.0,1454,1,1088.03,3,1,4,Others
45671.0,920,1,2490.01,3,1,5,Others
38110.0,924,1,1915.16,3,1,5,Others
63663.0,924,1,3136.97,3,1,5,Others
87062.0,940,1,1964.16,3,1,5,Others
93651.0,945,1,1989.94,3,1,5,Others
99409.0,951,1,1928.61,3,1,5,Others
40406.0,958,1,3109.05,3,1,5,Others
33730.0,968,1,3310.68,3,1,5,Others
12843.0,989,1,2910.83,3,1,5,Others
33491.0,1007,1,2767.42,3,1,5,Others
12891.0,1039,1,3132.4,3,1,5,Others
45517.0,1042,1,2092.58,3,1,5,Others
30519.0,1069,1,1794.4,3,1,5,Others
65715.0,1180,1,2938.87,3,1,5,Others
39135.0,1190,1,3118.38,3,1,5,Others
96810.0,1208,1,2087.3,3,1,5,Others
72859.0,1213,1,2935.01,3,1,5,Others
51336.0,1229,1,1809.37,3,1,5,Others
42736.0,1246,1,3813.26,3,1,5,Others
14475.0,1262,1,2284.6,3,1,5,Others
15828.0,1282,1,3238.96,3,1,5,Others
14232.0,1288,1,2062.6,3,1,5,Others
86627.0,1310,1,2147.17,3,1,5,Others
61365.0,1327,1,2185.04,3,1,5,Others
54462.0,1337,1,2046.24,3,1,5,Others
26582.0,1380,1,2364.03,3,1,5,Others
65237.0,1408,1,2334.25,3,1,5,Others
78795.0,1431,1,2490.91,3,1,5,Others
73487.0,1438,1,2649.16,3,1,5,Others
31741.0,1448,1,2679.53,3,1,5,Others
67679.0,920,1,335.63,3,1,2,Others
67174.0,942,1,26.31,3,1,2,Others
54699.0,952,1,38.06,3,1,2,Others
22506.0,993,1,19.63,3,1,2,Others
61795.0,998,1,181.76,3,1,2,Others
64681.0,1004,1,59.54,3,1,2,Others
77478.0,1005,1,22.3,3,1,2,Others
51407.0,1014,1,318.77,3,1,2,Others
85662.0,1054,1,178.56,3,1,2,Others
73939.0,1137,1,8.79,3,1,2,Others
94174.0,1155,1,81.74,3,1,2,Others
10608.0,1159,1,69.18,3,1,2,Others
57096.0,1161,1,216.38,3,1,2,Others
80507.0,1177,1,275.79,3,1,2,Others
53250.0,1183,1,256.09,3,1,2,Others
65586.0,1212,1,323.77,3,1,2,Others
52455.0,1239,1,317.86,3,1,2,Others
70871.0,1248,1,48.71,3,1,2,Others
75478.0,1265,1,293.75,3,1,2,Others
21324.0,1274,1,330.23,3,1,2,Others
75273.0,1301,1,140.05,3,1,2,Others
78614.0,1304,1,69.53,3,1,2,Others
90724.0,1323,1,126.0,3,1,2,Others
75230.0,1324,1,157.03,3,1,2,Others
14656.0,1338,1,344.25,3,1,2,Others
44270.0,1356,1,248.13,3,1,2,Others
21270.0,1364,1,261.53,3,1,2,Others
84071.0,1366,1,259.58,3,1,2,Others
28776.0,1379,1,233.36,3,1,2,Others
34475.0,1383,1,263.3,3,1,2,Others
15319.0,1407,1,143.77,3,1,2,Others
63222.0,1414,1,181.82,3,1,2,Others
63594.0,1416,1,226.08,3,1,2,Others
94692.0,1420,1,54.17,3,1,2,Others
65020.0,1422,1,283.77,3,1,2,Others
68096.0,1426,1,176.37,3,1,2,Others
76075.0,1449,1,115.39,3,1,2,Others
44631.0,1450,1,83.49,3,1,2,Others
61895.0,1452,1,50.92,3,1,2,Others
79838.0,1454,1,128.96,3,1,2,Others
74827.0,911,1,572.63,3,1,3,Others
39744.0,918,1,387.04,3,1,3,Others
48608.0,930,1,423.92,3,1,3,Others
33816.0,933,1,395.77,3,1,3,Others
87926.0,938,1,409.12,3,1,3,Others
32784.0,946,1,677.92,3,1,3,Others
70746.0,952,1,594.13,3,1,3,Others
86918.0,952,1,441.65,3,1,3,Others
81144.0,959,1,596.12,3,1,3,Others
58453.0,988,1,452.61,3,1,3,Others
63771.0,989,1,538.8,3,1,3,Others
44901.0,999,1,427.52,3,1,3,Others
57452.0,1021,1,811.61,3,1,3,Others
50282.0,1028,1,361.98,3,1,3,Others
99930.0,1042,1,361.24,3,1,3,Others
89647.0,1062,1,526.58,3,1,3,Others
14415.0,1076,1,511.98,3,1,3,Others
36662.0,1091,1,762.14,3,1,3,Others
53233.0,1092,1,813.09,3,1,3,Others
12292.0,1094,1,444.21,3,1,3,Others
11308.0,1113,1,380.72,3,1,3,Others
70665.0,1122,1,472.75,3,1,3,Others
31737.0,1130,1,653.62,3,1,3,Others
61111.0,1163,1,453.87,3,1,3,Others
67335.0,1177,1,386.97,3,1,3,Others
27885.0,1189,1,429.27,3,1,3,Others
19229.0,1216,1,538.11,3,1,3,Others
81482.0,1237,1,750.56,3,1,3,Others
48609.0,1286,1,744.62,3,1,3,Others
55042.0,1302,1,472.17,3,1,3,Others
37638.0,1311,1,792.73,3,1,3,Others
77105.0,1314,1,805.94,3,1,3,Others
87372.0,1327,1,499.33,3,1,3,Others
47456.0,1343,1,364.96,3,1,3,Others
16724.0,1349,1,627.41,3,1,3,Others
30588.0,1357,1,822.81,3,1,3,Others
35670.0,1367,1,488.26,3,1,3,Others
80803.0,1375,1,565.11,3,1,3,Others
44019.0,1384,1,467.76,3,1,3,Others
68331.0,1390,1,615.03,3,1,3,Others
71559.0,1391,1,671.64,3,1,3,Others
91530.0,1407,1,656.32,3,1,3,Others
28857.0,1409,1,887.16,3,1,3,Others
15887.0,1413,1,430.81,3,1,3,Others
78544.0,1418,1,548.78,3,1,3,Others
69935.0,1433,1,864.27,3,1,3,Others
68695.0,910,1,921.56,3,1,4,Others
24871.0,960,1,1517.38,3,1,4,Others
15687.0,980,1,1515.59,3,1,4,Others
47478.0,998,1,972.42,3,1,4,Others
96647.0,1003,1,1343.73,3,1,4,Others
43646.0,1006,1,1685.75,3,1,4,Others
79448.0,1035,1,953.04,3,1,4,Others
73238.0,1047,1,1669.92,3,1,4,Others
29875.0,1050,1,1604.82,3,1,4,Others
12978.0,1058,1,1024.35,3,1,4,Others
26449.0,1061,1,1369.7,3,1,4,Others
96529.0,1075,1,1601.96,3,1,4,Others
38900.0,1114,1,1675.81,3,1,4,Others
43613.0,1131,1,1301.98,3,1,4,Others
77539.0,1135,1,1506.79,3,1,4,Others
17372.0,1141,1,1164.56,3,1,4,Others
55122.0,1156,1,1057.93,3,1,4,Others
79060.0,1162,1,1233.15,3,1,4,Others
88326.0,1169,1,1535.61,3,1,4,Others
83689.0,1169,1,1266.49,3,1,4,Others
25927.0,1203,1,1713.86,3,1,4,Others
75151.0,1221,1,1577.51,3,1,4,Others
49745.0,1231,1,1440.19,3,1,4,Others
40893.0,1232,1,1664.46,3,1,4,Others
66921.0,1260,1,1525.99,3,1,4,Others
27755.0,1276,1,1521.37,3,1,4,Others
59060.0,1276,1,1126.37,3,1,4,Others
45017.0,1303,1,1458.07,3,1,4,Others
53729.0,1308,1,1369.31,3,1,4,Others
55702.0,1318,1,1276.94,3,1,4,Others
23581.0,1331,1,1366.5,3,1,4,Others
82241.0,1353,1,1214.14,3,1,4,Others
68929.0,1362,1,1196.26,3,1,4,Others
42556.0,1390,1,1278.77,3,1,4,Others
56028.0,1390,1,957.91,3,1,4,Others
22331.0,1401,1,1091.64,3,1,4,Others
99493.0,1406,1,1570.51,3,1,4,Others
13178.0,1415,1,1382.45,3,1,4,Others
78841.0,1454,1,1592.21,3,1,4,Others
82011.0,913,1,2336.24,3,1,5,Others
82943.0,962,1,3013.27,3,1,5,Others
76930.0,1038,1,2470.64,3,1,5,Others
39758.0,1043,1,3286.99,3,1,5,Others
70030.0,1068,1,2399.63,3,1,5,Others
73403.0,1082,1,2127.96,3,1,5,Others
65179.0,1154,1,2643.72,3,1,5,Others
40863.0,1231,1,2128.95,3,1,5,Others
18205.0,1238,1,2033.17,3,1,5,Others
25224.0,1261,1,2231.27,3,1,5,Others
65375.0,1265,1,2822.32,3,1,5,Others
43217.0,1286,1,2636.38,3,1,5,Others
12423.0,1321,1,1932.53,3,1,5,Others
79532.0,1371,1,1992.93,3,1,5,Others
35344.0,1393,1,2278.93,3,1,5,Others
50138.0,1401,1,1778.62,3,1,5,Others
57014.0,1409,1,1872.09,3,1,5,Others
51389.0,1411,1,2124.81,3,1,5,Others
69788.0,1442,1,1787.19,3,1,5,Others
30387.0,929,1,180.45,3,1,2,Others
84554.0,940,1,49.22,3,1,2,Others
18375.0,949,1,188.82,3,1,2,Others
72988.0,956,1,29.18,3,1,2,Others
69200.0,964,1,125.13,3,1,2,Others
55003.0,966,1,264.65,3,1,2,Others
22545.0,969,1,21.27,3,1,2,Others
89239.0,1035,1,22.3,3,1,2,Others
95427.0,1071,1,188.86,3,1,2,Others
44772.0,1071,1,153.01,3,1,2,Others
15572.0,1082,1,254.91,3,1,2,Others
44186.0,1087,1,181.03,3,1,2,Others
18191.0,1123,1,212.88,3,1,2,Others
83608.0,1127,1,28.02,3,1,2,Others
57703.0,1134,1,83.47,3,1,2,Others
86635.0,1136,1,321.49,3,1,2,Others
77739.0,1141,1,138.07,3,1,2,Others
64018.0,1170,1,147.88,3,1,2,Others
51888.0,1173,1,192.05,3,1,2,Others
81293.0,1190,1,205.37,3,1,2,Others
33601.0,1194,1,322.96,3,1,2,Others
62852.0,1196,1,264.36,3,1,2,Others
73174.0,1214,1,63.26,3,1,2,Others
24286.0,1249,1,156.98,3,1,2,Others
89991.0,1249,1,232.25,3,1,2,Others
81576.0,1253,1,83.78,3,1,2,Others
77700.0,1264,1,20.02,3,1,2,Others
72409.0,1267,1,238.62,3,1,2,Others
55514.0,1269,1,80.43,3,1,2,Others
62803.0,1278,1,67.92,3,1,2,Others
36270.0,1279,1,335.48,3,1,2,Others
73415.0,1279,1,104.25,3,1,2,Others
47442.0,1281,1,39.33,3,1,2,Others
41391.0,1296,1,279.84,3,1,2,Others
91033.0,1296,1,98.59,3,1,2,Others
90613.0,1304,1,105.39,3,1,2,Others
80243.0,1304,1,36.87,3,1,2,Others
67595.0,1325,1,312.66,3,1,2,Others
80532.0,1331,1,48.58,3,1,2,Others
46530.0,1396,1,22.55,3,1,2,Others
41024.0,1402,1,99.83,3,1,2,Others
93652.0,1421,1,118.07,3,1,2,Others
66941.0,1423,1,270.89,3,1,2,Others
85388.0,1444,1,277.8,3,1,2,Others
36328.0,1452,1,293.4,3,1,2,Others
32801.0,913,1,796.79,3,1,3,Others
45894.0,932,1,420.88,3,1,3,Others
22526.0,936,1,409.25,3,1,3,Others
62093.0,957,1,649.05,3,1,3,Others
94027.0,969,1,694.31,3,1,3,Others
28129.0,970,1,815.8,3,1,3,Others
45391.0,971,1,403.79,3,1,3,Others
29160.0,992,1,756.67,3,1,3,Others
67382.0,1002,1,470.11,3,1,3,Others
43474.0,1018,1,633.95,3,1,3,Others
44197.0,1064,1,435.7,3,1,3,Others
91640.0,1071,1,457.31,3,1,3,Others
30473.0,1094,1,505.33,3,1,3,Others
37665.0,1140,1,520.54,3,1,3,Others
33694.0,1149,1,699.83,3,1,3,Others
60821.0,1150,1,879.07,3,1,3,Others
44566.0,1155,1,717.57,3,1,3,Others
13602.0,1171,1,702.04,3,1,3,Others
60671.0,1190,1,818.42,3,1,3,Others
95743.0,1193,1,750.31,3,1,3,Others
57187.0,1199,1,500.69,3,1,3,Others
96481.0,1201,1,782.44,3,1,3,Others
34575.0,1223,1,424.77,3,1,3,Others
90100.0,1228,1,349.3,3,1,3,Others
19630.0,1262,1,540.37,3,1,3,Others
98241.0,1280,1,631.85,3,1,3,Others
49021.0,1283,1,534.21,3,1,3,Others
98847.0,1301,1,655.23,3,1,3,Others
49612.0,1301,1,389.16,3,1,3,Others
48739.0,1301,1,486.63,3,1,3,Others
60683.0,1302,1,392.8,3,1,3,Others
48104.0,1307,1,418.3,3,1,3,Others
31111.0,1308,1,740.14,3,1,3,Others
71817.0,1324,1,454.6,3,1,3,Others
34310.0,1324,1,362.07,3,1,3,Others
48703.0,1349,1,731.17,3,1,3,Others
13875.0,1373,1,424.8,3,1,3,Others
19314.0,1380,1,710.49,3,1,3,Others
85210.0,1433,1,541.28,3,1,3,Others
45686.0,907,1,1220.51,3,1,4,Others
69545.0,916,1,1295.96,3,1,4,Others
22635.0,940,1,914.13,3,1,4,Others
79805.0,965,1,1214.16,3,1,4,Others
20554.0,972,1,1690.42,3,1,4,Others
18791.0,976,1,1113.55,3,1,4,Others
77626.0,976,1,1020.87,3,1,4,Others
73209.0,979,1,1493.34,3,1,4,Others
38126.0,990,1,1240.14,3,1,4,Others
13446.0,1060,1,1664.08,3,1,4,Others
75809.0,1065,1,1025.42,3,1,4,Others
98731.0,1072,1,1079.81,3,1,4,Others
55971.0,1085,1,904.36,3,1,4,Others
90492.0,1097,1,1108.38,3,1,4,Others
72422.0,1105,1,1065.04,3,1,4,Others
13456.0,1133,1,904.68,3,1,4,Others
60718.0,1135,1,1314.46,3,1,4,Others
60801.0,1161,1,1529.47,3,1,4,Others
86071.0,1183,1,1346.11,3,1,4,Others
75138.0,1206,1,1171.38,3,1,4,Others
63755.0,1208,1,1114.96,3,1,4,Others
17289.0,1238,1,894.96,3,1,4,Others
54427.0,1250,1,1419.97,3,1,4,Others
32001.0,1263,1,1504.36,3,1,4,Others
38099.0,1277,1,1101.98,3,1,4,Others
67189.0,1290,1,1101.92,3,1,4,Others
43149.0,1291,1,1610.65,3,1,4,Others
38404.0,1301,1,1668.85,3,1,4,Others
16486.0,1304,1,984.32,3,1,4,Others
40113.0,1309,1,1072.36,3,1,4,Others
77823.0,1329,1,1590.36,3,1,4,Others
73542.0,1338,1,1275.52,3,1,4,Others
72779.0,1352,1,1146.57,3,1,4,Others
47202.0,1369,1,1333.25,3,1,4,Others
76837.0,1379,1,1318.41,3,1,4,Others
77151.0,1423,1,944.46,3,1,4,Others
12537.0,1437,1,999.29,3,1,4,Others
60144.0,947,1,2192.63,3,1,5,Others
22764.0,952,1,1837.06,3,1,5,Others
26072.0,955,1,2045.27,3,1,5,Others
31228.0,960,1,2183.92,3,1,5,Others
83697.0,963,1,2179.16,3,1,5,Others
33265.0,982,1,2717.45,3,1,5,Others
12505.0,1012,1,1901.3,3,1,5,Others
38904.0,1021,1,3519.02,3,1,5,Others
64582.0,1030,1,2006.24,3,1,5,Others
38069.0,1054,1,2170.72,3,1,5,Others
22576.0,1078,1,2451.0,3,1,5,Others
67475.0,1079,1,1895.77,3,1,5,Others
79186.0,1083,1,2018.75,3,1,5,Others
90642.0,1088,1,3489.73,3,1,5,Others
54060.0,1098,1,2648.58,3,1,5,Others
91257.0,1117,1,2530.89,3,1,5,Others
94971.0,1131,1,3206.61,3,1,5,Others
84067.0,1132,1,2835.04,3,1,5,Others
64734.0,1151,1,3257.0,3,1,5,Others
70900.0,1156,1,2611.14,3,1,5,Others
54301.0,1161,1,2259.72,3,1,5,Others
50128.0,1198,1,2028.65,3,1,5,Others
93087.0,1208,1,2052.49,3,1,5,Others
52773.0,1233,1,3051.09,3,1,5,Others
67684.0,1264,1,1926.91,3,1,5,Others
48270.0,1273,1,2502.46,3,1,5,Others
93642.0,1281,1,1943.11,3,1,5,Others
84561.0,1289,1,2054.02,3,1,5,Others
58548.0,1289,1,1821.69,3,1,5,Others
13270.0,1296,1,2714.21,3,1,5,Others
26174.0,1302,1,1963.6,3,1,5,Others
56483.0,1327,1,2842.94,3,1,5,Others
40605.0,1373,1,2319.07,3,1,5,Others
59323.0,1388,1,2146.31,3,1,5,Others
85307.0,1394,1,2544.5,3,1,5,Others
32157.0,1412,1,2513.48,3,1,5,Others
37798.0,1450,1,2039.54,3,1,5,Others
88878.0,1452,1,3469.59,3,1,5,Others
21773.0,907,1,259.55,3,1,2,Others
10259.0,942,1,262.75,3,1,2,Others
70972.0,942,1,109.11,3,1,2,Others
23640.0,952,1,15.54,3,1,2,Others
71920.0,956,1,106.97,3,1,2,Others
95559.0,983,1,32.86,3,1,2,Others
31980.0,987,1,108.21,3,1,2,Others
56060.0,988,1,315.96,3,1,2,Others
96743.0,988,1,211.66,3,1,2,Others
48520.0,1005,1,70.42,3,1,2,Others
40019.0,1014,1,228.14,3,1,2,Others
98781.0,1015,1,196.97,3,1,2,Others
21813.0,1021,1,246.64,3,1,2,Others
22023.0,1033,1,48.02,3,1,2,Others
97594.0,1033,1,236.08,3,1,2,Others
46700.0,1044,1,155.62,3,1,2,Others
31909.0,1069,1,147.47,3,1,2,Others
31113.0,1075,1,280.8,3,1,2,Others
48540.0,1092,1,92.51,3,1,2,Others
56258.0,1110,1,91.6,3,1,2,Others
21688.0,1110,1,79.69,3,1,2,Others
24048.0,1126,1,202.54,3,1,2,Others
24553.0,1129,1,6.75,3,1,2,Others
62183.0,1135,1,49.47,3,1,2,Others
48241.0,1201,1,328.55,3,1,2,Others
38892.0,1214,1,139.15,3,1,2,Others
98268.0,1239,1,314.02,3,1,2,Others
99193.0,1246,1,315.15,3,1,2,Others
31383.0,1253,1,253.02,3,1,2,Others
78706.0,1266,1,60.14,3,1,2,Others
24399.0,1267,1,264.69,3,1,2,Others
87246.0,1269,1,204.33,3,1,2,Others
36387.0,1270,1,338.28,3,1,2,Others
83271.0,1286,1,196.34,3,1,2,Others
31125.0,1305,1,250.28,3,1,2,Others
41185.0,1307,1,85.54,3,1,2,Others
87766.0,1317,1,7.03,3,1,2,Others
52572.0,1326,1,79.34,3,1,2,Others
18363.0,1328,1,8.53,3,1,2,Others
93785.0,1337,1,311.82,3,1,2,Others
93277.0,1351,1,30.39,3,1,2,Others
91337.0,1352,1,149.09,3,1,2,Others
36672.0,1356,1,158.68,3,1,2,Others
53956.0,1367,1,13.72,3,1,2,Others
32469.0,1374,1,26.81,3,1,2,Others
75766.0,1398,1,195.43,3,1,2,Others
53829.0,1429,1,130.3,3,1,2,Others
79586.0,1430,1,256.66,3,1,2,Others
46276.0,1432,1,96.66,3,1,2,Others
18829.0,1447,1,162.79,3,1,2,Others
87619.0,938,1,467.23,3,1,3,Others
61285.0,940,1,450.14,3,1,3,Others
60542.0,943,1,591.32,3,1,3,Others
54010.0,944,1,553.53,3,1,3,Others
94262.0,950,1,876.31,3,1,3,Others
52761.0,964,1,408.37,3,1,3,Others
60935.0,967,1,462.1,3,1,3,Others
62286.0,1013,1,617.0,3,1,3,Others
54932.0,1027,1,657.77,3,1,3,Others
93339.0,1033,1,669.95,3,1,3,Others
57931.0,1044,1,373.06,3,1,3,Others
70787.0,1046,1,507.92,3,1,3,Others
50440.0,1053,1,396.82,3,1,3,Others
67470.0,1055,1,772.95,3,1,3,Others
55648.0,1060,1,778.68,3,1,3,Others
74204.0,1082,1,500.59,3,1,3,Others
81297.0,1092,1,529.86,3,1,3,Others
74689.0,1105,1,386.54,3,1,3,Others
81552.0,1107,1,578.91,3,1,3,Others
11585.0,1120,1,441.33,3,1,3,Others
83133.0,1162,1,572.77,3,1,3,Others
39632.0,1166,1,571.99,3,1,3,Others
40682.0,1168,1,694.87,3,1,3,Others
70290.0,1183,1,803.96,3,1,3,Others
34911.0,1189,1,459.87,3,1,3,Others
12809.0,1226,1,424.04,3,1,3,Others
73187.0,1234,1,352.67,3,1,3,Others
90151.0,1238,1,735.79,3,1,3,Others
63522.0,1238,1,715.34,3,1,3,Others
85173.0,1242,1,475.64,3,1,3,Others
90416.0,1246,1,604.56,3,1,3,Others
40380.0,1270,1,399.51,3,1,3,Others
99525.0,1303,1,623.22,3,1,3,Others
51261.0,1306,1,374.17,3,1,3,Others
22306.0,1314,1,418.89,3,1,3,Others
85004.0,1336,1,454.32,3,1,3,Others
32919.0,1358,1,506.02,3,1,3,Others
11715.0,1371,1,361.14,3,1,3,Others
72815.0,1373,1,625.33,3,1,3,Others
66781.0,1379,1,688.51,3,1,3,Others
68049.0,1391,1,801.06,3,1,3,Others
11025.0,1392,1,577.15,3,1,3,Others
79513.0,1404,1,807.32,3,1,3,Others
57536.0,1428,1,602.37,3,1,3,Others
82962.0,1437,1,476.86,3,1,3,Others
37400.0,909,1,1671.26,3,1,4,Others
15231.0,917,1,1049.53,3,1,4,Others
71435.0,924,1,893.14,3,1,4,Others
79745.0,938,1,916.27,3,1,4,Others
87855.0,942,1,1169.06,3,1,4,Others
37834.0,943,1,1589.06,3,1,4,Others
85782.0,949,1,950.16,3,1,4,Others
99585.0,955,1,952.09,3,1,4,Others
95349.0,983,1,968.17,3,1,4,Others
84772.0,985,1,1239.49,3,1,4,Others
49610.0,988,1,971.74,3,1,4,Others
54237.0,991,1,940.72,3,1,4,Others
98053.0,1005,1,1556.78,3,1,4,Others
73445.0,1027,1,1260.8,3,1,4,Others
13736.0,1027,1,896.97,3,1,4,Others
56336.0,1029,1,926.25,3,1,4,Others
51644.0,1042,1,922.35,3,1,4,Others
48177.0,1061,1,1547.68,3,1,4,Others
29085.0,1063,1,1396.55,3,1,4,Others
58997.0,1065,1,1695.91,3,1,4,Others
83730.0,1081,1,905.73,3,1,4,Others
48042.0,1102,1,937.48,3,1,4,Others
58087.0,1113,1,1416.41,3,1,4,Others
44781.0,1136,1,1400.08,3,1,4,Others
59931.0,1158,1,1699.33,3,1,4,Others
75044.0,1182,1,1688.39,3,1,4,Others
41317.0,1195,1,1250.63,3,1,4,Others
71786.0,1212,1,1305.05,3,1,4,Others
48181.0,1216,1,1661.73,3,1,4,Others
89510.0,1239,1,1521.97,3,1,4,Others
31372.0,1327,1,1244.22,3,1,4,Others
27189.0,1328,1,1101.42,3,1,4,Others
90792.0,1329,1,938.04,3,1,4,Others
81971.0,1330,1,1367.77,3,1,4,Others
96230.0,1337,1,1077.39,3,1,4,Others
66372.0,1379,1,1286.33,3,1,4,Others
50287.0,1380,1,1450.08,3,1,4,Others
99304.0,1387,1,1650.39,3,1,4,Others
33144.0,1422,1,1308.65,3,1,4,Others
11046.0,1428,1,1197.6,3,1,4,Others
59468.0,1440,1,1036.56,3,1,4,Others
97901.0,1448,1,954.55,3,1,4,Others
51918.0,1452,1,1041.93,3,1,4,Others
25285.0,1453,1,974.11,3,1,4,Others
61115.0,959,1,2021.67,3,1,5,Others
52573.0,964,1,2663.3,3,1,5,Others
73614.0,965,1,3553.55,3,1,5,Others
41992.0,973,1,2802.37,3,1,5,Others
43505.0,992,1,1905.13,3,1,5,Others
46647.0,1005,1,2298.14,3,1,5,Others
36608.0,1007,1,2503.14,3,1,5,Others
79386.0,1081,1,2196.17,3,1,5,Others
79683.0,1108,1,3187.02,3,1,5,Others
15801.0,1111,1,3912.19,3,1,5,Others
67056.0,1190,1,3473.62,3,1,5,Others
81401.0,1197,1,3471.11,3,1,5,Others
89050.0,1209,1,3073.13,3,1,5,Others
45865.0,1252,1,1973.52,3,1,5,Others
20892.0,1259,1,2223.3,3,1,5,Others
53562.0,1263,1,3643.34,3,1,5,Others
73992.0,1270,1,1804.52,3,1,5,Others
74232.0,1292,1,1997.31,3,1,5,Others
14343.0,1305,1,2304.22,3,1,5,Others
41870.0,1336,1,2219.01,3,1,5,Others
59026.0,1347,1,3211.78,3,1,5,Others
97024.0,1350,1,4283.04,3,1,5,Others
40254.0,1351,1,2296.07,3,1,5,Others
47094.0,1405,1,3025.95,3,1,5,Others
53100.0,1438,1,2779.89,3,1,5,Others
69537.0,908,1,333.82,3,1,2,Others
69757.0,908,1,140.11,3,1,2,Others
20379.0,923,1,21.0,3,1,2,Others
27042.0,927,1,333.36,3,1,2,Others
66519.0,940,1,252.53,3,1,2,Others
95732.0,944,1,111.62,3,1,2,Others
35814.0,958,1,343.29,3,1,2,Others
10474.0,963,1,77.15,3,1,2,Others
92837.0,974,1,8.12,3,1,2,Others
61296.0,987,1,62.52,3,1,2,Others
21823.0,996,1,87.8,3,1,2,Others
34202.0,1020,1,272.53,3,1,2,Others
42010.0,1047,1,327.43,3,1,2,Others
19580.0,1058,1,21.22,3,1,2,Others
74133.0,1061,1,124.09,3,1,2,Others
50155.0,1068,1,326.77,3,1,2,Others
35762.0,1069,1,234.69,3,1,2,Others
59442.0,1071,1,152.52,3,1,2,Others
62126.0,1089,1,166.67,3,1,2,Others
12173.0,1090,1,131.07,3,1,2,Others
50453.0,1098,1,44.02,3,1,2,Others
11701.0,1113,1,119.89,3,1,2,Others
74622.0,1113,1,259.73,3,1,2,Others
66369.0,1119,1,21.86,3,1,2,Others
75248.0,1124,1,130.18,3,1,2,Others
75835.0,1132,1,307.02,3,1,2,Others
84843.0,1153,1,114.24,3,1,2,Others
53091.0,1170,1,69.76,3,1,2,Others
29589.0,1188,1,294.2,3,1,2,Others
72913.0,1197,1,143.47,3,1,2,Others
25072.0,1225,1,287.95,3,1,2,Others
62773.0,1264,1,54.9,3,1,2,Others
82537.0,1274,1,46.44,3,1,2,Others
69440.0,1275,1,15.03,3,1,2,Others
57439.0,1278,1,62.63,3,1,2,Others
39237.0,1299,1,178.56,3,1,2,Others
90907.0,1308,1,252.4,3,1,2,Others
84485.0,1310,1,93.47,3,1,2,Others
22498.0,1368,1,157.1,3,1,2,Others
39327.0,1375,1,12.47,3,1,2,Others
24350.0,1375,1,85.38,3,1,2,Others
82480.0,1376,1,264.7,3,1,2,Others
57341.0,1376,1,157.21,3,1,2,Others
22535.0,1381,1,14.51,3,1,2,Others
24689.0,1405,1,138.28,3,1,2,Others
46562.0,1430,1,301.79,3,1,2,Others
82807.0,927,1,418.91,3,1,3,Others
43954.0,948,1,834.07,3,1,3,Others
77653.0,951,1,691.61,3,1,3,Others
10580.0,964,1,678.23,3,1,3,Others
97657.0,975,1,631.8,3,1,3,Others
53593.0,977,1,775.01,3,1,3,Others
27406.0,987,1,607.78,3,1,3,Others
66413.0,989,1,548.51,3,1,3,Others
10758.0,995,1,735.49,3,1,3,Others
42496.0,996,1,608.11,3,1,3,Others
39010.0,1001,1,785.44,3,1,3,Others
42283.0,1005,1,392.58,3,1,3,Others
25818.0,1009,1,680.99,3,1,3,Others
47633.0,1024,1,830.84,3,1,3,Others
76200.0,1025,1,567.14,3,1,3,Others
41365.0,1033,1,743.09,3,1,3,Others
53534.0,1052,1,649.95,3,1,3,Others
55324.0,1072,1,399.4,3,1,3,Others
77705.0,1076,1,516.6,3,1,3,Others
30952.0,1079,1,352.07,3,1,3,Others
53330.0,1085,1,394.26,3,1,3,Others
97488.0,1086,1,436.82,3,1,3,Others
14235.0,1106,1,400.82,3,1,3,Others
76712.0,1119,1,657.54,3,1,3,Others
73307.0,1126,1,461.14,3,1,3,Others
15079.0,1132,1,449.29,3,1,3,Others
47788.0,1143,1,658.49,3,1,3,Others
50656.0,1143,1,447.62,3,1,3,Others
22717.0,1151,1,609.88,3,1,3,Others
29042.0,1175,1,819.54,3,1,3,Others
34260.0,1178,1,675.34,3,1,3,Others
22650.0,1183,1,775.15,3,1,3,Others
41498.0,1185,1,525.63,3,1,3,Others
16860.0,1206,1,683.14,3,1,3,Others
91680.0,1210,1,749.44,3,1,3,Others
41751.0,1226,1,864.35,3,1,3,Others
87249.0,1286,1,547.09,3,1,3,Others
51247.0,1297,1,790.94,3,1,3,Others
83462.0,1310,1,596.57,3,1,3,Others
